student_id,minutes_watched,paid_in_q2
144929,550.2000,1
144939,744.0833,1
144956,115.9000,1
144987,237.8667,1
145013,271.7500,1
145050,504.7500,1
145089,494.5000,1
145091,130.9333,1
145135,884.4333,1
145167,256.1833,1
145179,18.6333,1
145183,184.2833,1
145185,148.3500,1
145190,5.4500,1
145196,45.0167,1
145230,6.9667,1
145231,39.2667,1
145235,24.3000,1
145240,759.1500,1
145258,350.2333,1
145278,155.3333,1
145281,141.4667,1
145290,2202.1167,1
145308,237.7667,1
145310,4.9833,1
145344,8.6000,1
145345,137.2667,1
145349,390.9500,1
145353,486.9500,1
145370,1101.9000,1
145386,412.3333,1
145399,0.0500,1
145464,68.4500,1
145477,115.2333,1
145560,260.4833,1
145628,0.3500,1
145672,1811.2500,1
145681,564.4000,1
145684,1.8833,1
145730,1962.4333,1
145747,37.1000,1
145751,53.1000,1
145754,8.8333,1
145762,609.8667,1
145768,822.8500,1
145773,2.6833,1
145774,28.0500,1
145792,105.3667,1
145793,204.1667,1
145795,931.7167,1
145796,800.5833,1
145813,320.2667,1
145821,259.7333,1
145822,3.2833,1
145834,1104.4667,1
145842,0.1500,1
145853,94.3000,1
145868,280.4667,1
145877,107.2500,1
145899,374.9167,1
145903,1.4833,1
145905,2693.8833,1
145915,2810.6333,1
145944,305.2833,1
145954,636.5667,1
145957,19.1333,1
145965,926.4333,1
145993,743.6167,1
146015,977.5167,1
146021,441.7667,1
146036,72.1333,1
146051,20.0167,1
146068,42.8500,1
146133,391.8000,1
146144,83.5667,1
146145,31.1167,1
146172,600.2500,1
146189,192.7167,1
146201,1247.5000,1
146224,620.0167,1
146249,25.3667,1
146252,177.8000,1
146308,310.3833,1
146339,1147.0500,1
146352,817.1333,1
146367,801.7667,1
146384,25.4833,1
146397,1455.6667,1
146419,0.2333,1
146424,456.3833,1
146427,476.5833,1
146429,0.2500,1
146457,460.2500,1
146479,1360.6833,1
146485,431.9667,1
146487,119.3500,1
146514,708.0000,1
146518,493.0500,1
146526,341.0000,1
146536,372.9333,1
146542,54.8833,1
146551,56.4333,1
146552,0.4333,1
146555,2.1167,1
146568,9.6667,1
146625,65.1333,1
146730,76.6500,1
146734,19.1833,1
146760,38.8500,1
146767,440.2333,1
146772,39.2667,1
146788,1534.8833,1
146799,162.6000,1
146801,756.1667,1
146807,223.9000,1
146821,302.1167,1
146851,353.8833,1
146853,29.5333,1
146855,6.9167,1
146865,68.7000,1
146866,952.3000,1
146872,958.2167,1
146880,66.5333,1
146888,176.7667,1
146891,861.1333,1
146897,130.9000,1
146907,54.1500,1
146908,121.4333,1
146914,276.0833,1
146932,37.7667,1
146937,76.3667,1
146940,0.1667,1
146948,318.6167,1
146958,633.9667,1
146960,448.6000,1
146964,282.7667,1
146976,413.6500,1
146977,434.6500,1
146991,193.7167,1
147005,340.0833,1
147013,112.9000,1
147015,700.9667,1
147025,23.1167,1
147043,438.0333,1
147044,0.8000,1
147045,1072.6833,1
147047,499.7833,1
147053,33.0000,1
147054,4551.3667,1
147057,347.8500,1
147059,155.4667,1
147061,954.7500,1
147062,37.6000,1
147066,224.6333,1
147076,10.3500,1
147087,349.0667,1
147102,426.8000,1
147111,17.3167,1
147136,420.2333,1
147143,750.1167,1
147146,59.6167,1
147148,547.4333,1
147149,266.0667,1
147150,175.1000,1
147152,69.6167,1
147158,499.1500,1
147161,140.3167,1
147169,540.9667,1
147178,60.9500,1
147180,445.7833,1
147181,18.1500,1
147197,534.4833,1
147217,662.7167,1
147231,175.4500,1
147236,1482.8000,1
147249,36.4833,1
147259,0.3500,1
147290,246.9667,1
147317,350.1000,1
147319,54.5667,1
147356,681.6500,1
147359,33.3500,1
147368,96.7333,1
147405,491.3167,1
147430,642.0667,1
147444,151.0833,1
147446,630.3667,1
147447,219.1833,1
147448,873.3333,1
147449,233.1500,1
147460,71.8833,1
147473,2585.1500,1
147479,1163.5500,1
147506,193.8667,1
147515,13.0500,1
147526,327.1833,1
147530,334.0000,1
147550,40.1167,1
147555,464.3667,1
147591,80.0833,1
147593,795.8833,1
147600,540.7333,1
147603,6462.0333,1
147604,1458.1167,1
1266,227.6167,1
3272,139.3333,1
5649,208.6667,1
6165,98.7500,1
6548,2072.4667,1
7101,680.8000,1
7437,762.1167,1
7649,149.0667,1
11802,0.1333,1
12473,143.5667,1
12781,906.6667,1
13474,71.2000,1
14967,7.4833,1
17317,6.3167,1
21793,19.5667,1
32973,36.6167,1
38977,245.0667,1
40867,22.5333,1
41336,471.0833,1
44291,350.9500,1
71758,101.9000,1
142934,5570.5167,1
143923,0.3500,1
144208,79.1833,1
145569,647.2167,1
146480,168.8000,1
146498,1200.8500,1
146608,695.6000,1
146990,168.5167,1
147142,359.0167,1
147183,315.4667,1
147269,335.5000,1
147338,1507.5000,1
147546,273.4000,1
147568,0.9500,1
147801,30.9500,1
148194,856.1333,1
148228,2.7000,1
148263,333.3667,1
148297,65.1833,1
148346,562.7167,1
148356,59.1000,1
148497,1504.0500,1
148531,236.0667,1
148577,80.8167,1
148584,494.6000,1
148618,19.8333,1
148643,116.9000,1
148667,1370.8833,1
148669,246.6833,1
148777,116.3333,1
148778,79.4833,1
148785,1440.6500,1
148812,21.1667,1
148814,179.9833,1
148854,5.7000,1
148901,1524.2500,1
148933,1039.5667,1
149037,51.6333,1
149064,1130.3167,1
149122,623.7500,1
149125,926.8167,1
149131,387.2000,1
149135,552.7667,1
149218,2910.4333,1
149474,239.0167,1
149548,394.3833,1
149566,1002.7333,1
149617,214.3833,1
149633,230.9167,1
149652,532.2000,1
149763,1111.6000,1
149951,275.8333,1
150061,2558.0000,1
150147,114.2667,1
150354,9622.4000,1
150462,6.9000,1
150678,311.3500,1
150861,444.3500,1
150981,176.5500,1
151153,100.2000,1
151404,2881.6000,1
151418,0.2833,1
151494,0.2000,1
151574,7.1167,1
151886,1188.7167,1
151962,371.3167,1
152068,78.6167,1
152177,2860.9167,1
152232,420.4000,1
152249,48.4667,1
152253,355.2667,1
152267,317.0500,1
152360,107.7000,1
152429,1186.9833,1
152502,197.3000,1
152533,105.9333,1
152659,888.0500,1
152766,228.5667,1
152811,1030.2833,1
152896,108.7667,1
153773,198.6667,1
153895,261.1500,1
153897,7.9167,1
153938,323.0500,1
153953,989.8833,1
153972,2834.2833,1
154046,571.1833,1
154092,962.9667,1
154320,274.7333,1
154460,0.0500,1
154509,643.1667,1
154576,419.9167,1
154600,415.2167,1
154656,345.2000,1
154674,252.5667,1
155301,185.6667,1
155912,270.1667,1
155918,509.0500,1
155924,749.9833,1
155961,38.9000,1
155973,635.0167,1
155987,159.8167,1
155992,353.8833,1
156057,843.2833,1
156152,9.4333,1
156182,172.9500,1
156219,914.3667,1
156240,125.6167,1
156241,944.3833,1
156251,153.0667,1
156293,177.3500,1
156318,14.7000,1
156323,2.1000,1
156344,681.7833,1
156348,614.4667,1
156389,103.5667,1
156399,759.3500,1
156409,41.4500,1
156431,25.1167,1
156446,415.7667,1
156484,1029.3167,1
156487,250.8167,1
156494,2.7333,1
156501,6.2167,1
156512,246.5000,1
156549,88.1667,1
156551,12.2167,1
156564,30.0667,1
156604,0.8333,1
156631,197.1667,1
156680,289.6667,1
156686,932.7500,1
156694,514.7333,1
156699,4760.6333,1
156719,168.4167,1
156743,124.5167,1
156775,451.8833,1
156787,201.4833,1
156843,465.7000,1
156845,985.0000,1
156896,1257.4833,1
156905,352.1500,1
156975,39.4000,1
157039,324.6000,1
157115,2446.6167,1
157146,91.6167,1
157184,132.5000,1
157248,426.3167,1
157272,13.1500,1
157277,1187.9000,1
157377,107.5667,1
157536,21.9667,1
157578,62.0500,1
157686,41.1333,1
157786,178.0000,1
157904,615.2333,1
157916,67.5667,1
157933,332.0833,1
158179,448.9500,1
158466,111.1667,1
1875,848.4833,1
3364,380.4333,1
3643,2085.2333,1
3936,299.7833,1
5075,575.2167,1
5744,119.4667,1
9876,0.1167,1
12809,56.1333,1
14714,238.1000,1
15416,5.6500,1
19124,502.4333,1
20120,674.3500,1
25047,93.5333,1
52866,22.7833,1
58007,159.6667,1
98559,415.0667,1
115657,524.5500,1
137389,598.3000,1
137893,756.3667,1
139185,14.8333,1
145873,1729.7500,1
146149,371.6833,1
146578,632.4000,1
146909,139.7333,1
147159,2.7000,1
147258,1454.2667,1
147291,11.3667,1
147305,54.9500,1
147346,106.3833,1
147576,1254.0667,1
147612,260.8833,1
147618,1507.2833,1
147625,16.2667,1
147687,2707.2167,1
147733,599.6167,1
147773,2950.6167,1
147903,659.6667,1
147959,510.5000,1
148002,403.0333,1
148222,1558.0000,1
148272,1124.0667,1
148326,839.1000,1
148330,613.4167,1
148412,50.6833,1
148420,57.8000,1
148488,882.9833,1
148601,0.3000,1
148685,37.6833,1
148715,546.6167,1
148793,1350.3333,1
148927,625.0667,1
148948,292.4667,1
149023,169.0833,1
149038,141.4000,1
149044,204.0667,1
149290,6.8500,1
149500,814.0167,1
149546,8.7000,1
149576,8451.4000,1
149584,344.9333,1
149690,126.7833,1
149870,5687.5500,1
150015,62.1833,1
150288,105.8167,1
150582,905.2667,1
150663,734.9333,1
150854,679.3333,1
150864,408.9833,1
150949,3185.9500,1
151082,1.6000,1
151113,2906.6167,1
151188,657.5000,1
151197,5.8000,1
151212,5044.2000,1
151287,3.9667,1
151559,13.6500,1
151643,450.8167,1
151694,2628.4167,1
151765,950.4000,1
151829,87.6833,1
151950,438.7000,1
151952,24.1167,1
151988,241.1333,1
152353,710.2167,1
152611,1288.0000,1
152692,1328.5500,1
152884,333.2167,1
152978,177.6500,1
153050,946.6333,1
153103,737.1167,1
153388,79.7500,1
153526,949.7500,1
153700,194.9833,1
153934,373.1667,1
153956,201.8333,1
153971,4.9167,1
153974,231.3500,1
154171,887.1000,1
154181,1424.1833,1
154378,638.6333,1
154458,532.1000,1
154508,360.9667,1
154921,35.2167,1
154995,259.1833,1
155034,1058.5500,1
155037,425.5500,1
155073,178.0667,1
155087,11.4167,1
155096,309.7833,1
155116,90.9167,1
155427,1388.7500,1
155431,250.5833,1
155456,878.1500,1
155741,300.6500,1
155744,141.7333,1
155747,54.3667,1
155816,0.0667,1
155926,69.5333,1
156043,4609.4333,1
156077,100.0167,1
156078,190.7000,1
156171,154.9500,1
156194,5.8167,1
156206,1348.9833,1
156226,129.3667,1
156271,121.7500,1
156274,29.0167,1
156276,215.3333,1
156324,1417.8500,1
156343,139.4000,1
156391,155.3167,1
156400,53.5000,1
156439,46.9667,1
156441,311.6000,1
156461,698.6667,1
156519,405.8833,1
156547,876.2667,1
156568,4.2500,1
156582,189.6000,1
156584,259.0333,1
156587,136.3000,1
156588,40.5167,1
156605,80.6333,1
156610,839.1667,1
156619,9.9833,1
156649,69.0333,1
156656,829.4833,1
156674,525.9167,1
156687,72.3833,1
156691,178.4167,1
156703,153.5333,1
156708,20.1500,1
156727,70.4333,1
156757,496.3500,1
156831,816.5667,1
156841,328.6833,1
156844,652.7500,1
157134,163.9500,1
157202,147.7500,1
157218,440.8167,1
157465,234.1667,1
157525,2.6167,1
157653,70.9167,1
157698,502.4833,1
157841,211.6167,1
157853,435.7833,1
157915,52.8833,1
157934,64.4833,1
157977,174.0333,1
157988,237.6000,1
157989,84.1833,1
157997,516.3667,1
158038,540.1500,1
158045,139.2333,1
158105,47.3500,1
158119,59.4000,1
158272,214.2000,1
158336,102.0833,1
158376,174.6500,1
221,469.0667,1
1211,615.1000,1
1494,201.9333,1
2477,54.4833,1
3366,188.6167,1
4336,947.9500,1
6313,485.3500,1
6762,494.8667,1
10299,22.8333,1
10744,14.5500,1
13073,1211.1667,1
13804,0.1833,1
19665,452.2333,1
21569,1147.3833,1
21633,205.2667,1
22818,4757.5667,1
55709,0.0833,1
63369,88.7000,1
75080,364.5833,1
86013,5.5167,1
101613,416.3500,1
103625,65.8167,1
143305,37.1667,1
144426,615.8000,1
145212,105.8500,1
145254,408.3500,1
145285,1885.1167,1
145502,1503.2667,1
146052,462.4000,1
146613,2186.6833,1
146859,215.1833,1
147083,1712.2667,1
147323,33.1333,1
147437,715.1667,1
147579,65.3167,1
147643,88.0667,1
147676,553.9500,1
147715,280.0000,1
147763,240.0000,1
147804,301.1000,1
147884,294.9667,1
147991,38.5000,1
147993,762.7333,1
148054,1271.8167,1
148103,321.1833,1
148109,354.7167,1
148128,72.7833,1
148329,433.8167,1
148411,274.3833,1
148467,490.0500,1
148486,290.2667,1
148559,921.5333,1
148646,389.9833,1
148712,0.6333,1
148837,1053.9667,1
148886,1881.9000,1
148919,88.3000,1
148939,2460.2500,1
149015,2728.2333,1
149027,3.8000,1
149123,49.1667,1
149241,755.2500,1
149404,532.3500,1
149455,352.8000,1
149494,1429.0833,1
149547,263.9167,1
149569,16.1833,1
149610,200.8500,1
149636,95.5667,1
149849,119.8500,1
149887,554.9667,1
149892,204.6000,1
149903,311.1167,1
149950,399.8500,1
149960,460.6833,1
150053,117.3000,1
150064,845.0167,1
150076,27.0167,1
150158,0.1167,1
150664,35.5667,1
150757,356.6833,1
150819,1012.6833,1
150851,74.4500,1
151037,19.4833,1
151321,16.4833,1
151366,278.2667,1
151402,335.2333,1
151428,329.1500,1
151620,466.6167,1
151709,917.6167,1
151779,102.1000,1
151783,298.7833,1
151849,530.5333,1
151892,73.1500,1
152060,226.7333,1
152082,37.2333,1
152109,1019.9167,1
152123,1844.0167,1
152140,77.2500,1
152174,127.3667,1
152285,1827.5000,1
152346,456.1167,1
152369,420.8167,1
152402,211.5667,1
152472,2261.8500,1
152551,42.1500,1
152826,0.1167,1
152969,398.1500,1
152979,593.8167,1
152999,658.0000,1
153229,178.5500,1
153519,1902.1333,1
153558,1870.8167,1
153574,301.2000,1
153726,345.0167,1
153762,580.7500,1
153885,299.3500,1
153931,661.8500,1
153987,775.2833,1
154300,228.6000,1
154491,523.1333,1
154821,1104.7667,1
154853,512.7667,1
155035,351.1333,1
155459,436.7667,1
155462,687.2667,1
155628,5.8500,1
155845,232.2667,1
156042,641.6333,1
156184,657.4333,1
156211,149.7667,1
156218,580.9167,1
156231,394.8000,1
156234,234.7333,1
156291,161.1500,1
156319,365.2167,1
156325,42.8667,1
156362,102.5500,1
156406,848.2667,1
156407,532.3167,1
156417,474.3000,1
156428,337.1500,1
156467,11.3000,1
156498,659.5333,1
156510,150.0667,1
156521,274.2167,1
156534,1311.1500,1
156541,252.8000,1
156543,70.2500,1
156561,434.5500,1
156592,378.2667,1
156607,70.8333,1
156647,1322.1833,1
156695,950.0167,1
156725,139.3833,1
156752,121.0167,1
156753,74.6167,1
156760,162.0500,1
156777,0.1167,1
156778,123.5833,1
156780,0.0667,1
156838,66.1333,1
156901,136.4000,1
156908,254.9167,1
156966,351.9167,1
157012,114.7500,1
157526,57.0333,1
157816,903.9000,1
158031,27.7000,1
158054,346.4833,1
4097,0.0667,1
5717,327.3333,1
6330,421.8833,1
6410,78.8000,1
7197,617.8333,1
7642,645.4833,1
9435,193.1667,1
9812,1289.0000,1
12033,12.9333,1
19900,54.5167,1
24434,16.9000,1
25308,611.9833,1
29303,1220.8667,1
37017,228.1333,1
59292,48.3833,1
71149,1055.7333,1
102023,995.9333,1
111107,821.5833,1
143958,41.9500,1
144638,39.5667,1
144682,436.0667,1
145867,197.8833,1
146049,220.8667,1
146185,44.3333,1
146906,9.8333,1
147200,440.9500,1
147385,952.5833,1
147388,181.5167,1
147441,34.5667,1
147666,8.9167,1
147737,521.1333,1
147755,569.0000,1
147876,703.2167,1
147906,460.2000,1
147951,3360.5500,1
148049,249.7167,1
148053,0.7333,1
148089,5.5667,1
148094,305.8500,1
148126,431.7500,1
148134,788.3167,1
148257,1969.8167,1
148265,1205.1833,1
148280,24.3000,1
148339,81.6833,1
148344,69.8667,1
148372,155.5500,1
148455,418.2833,1
148527,1286.9500,1
148670,107.7833,1
148758,34.5000,1
148786,4745.0000,1
148787,132.9667,1
148799,7500.4833,1
148817,1022.7833,1
148825,3465.2667,1
148882,17.4000,1
148996,74.0833,1
149049,162.4500,1
149109,366.5000,1
149195,824.3500,1
149197,67.7000,1
149253,22.7333,1
149260,422.1333,1
149303,647.8833,1
149361,108.5333,1
149402,509.3167,1
149515,77.4500,1
149554,109.9000,1
149577,680.8333,1
149591,874.0500,1
149770,547.8833,1
149812,2035.3333,1
149815,829.7167,1
149844,26.0000,1
149946,250.3167,1
150052,106.1167,1
150059,400.6667,1
150090,910.2167,1
150094,33.1667,1
150127,16.6167,1
150269,207.4500,1
150733,111.5500,1
150890,1075.3500,1
151156,659.4167,1
151171,218.7667,1
151313,662.9333,1
151638,437.3500,1
151663,170.2500,1
151759,475.1667,1
151811,652.2333,1
151879,518.1000,1
151953,682.6000,1
151981,964.7667,1
152006,31.0000,1
152033,54.4000,1
152141,221.4833,1
152265,2077.5333,1
152336,326.4833,1
152421,64.7500,1
152601,307.0500,1
152825,26.3167,1
152855,238.5000,1
152970,664.0000,1
153091,675.2500,1
153223,1326.6833,1
153255,1329.4833,1
153351,832.4833,1
153379,0.9833,1
153478,488.7833,1
153509,1740.4833,1
153741,705.8333,1
154050,246.1500,1
154108,150.5167,1
154128,29.7500,1
154133,130.7333,1
154143,211.2000,1
154556,1383.5667,1
154559,62.8667,1
154713,36.8333,1
154750,417.2500,1
155280,288.4667,1
155444,484.1667,1
155466,505.0500,1
155494,194.1167,1
155621,1586.8500,1
155694,306.1333,1
155712,26.2667,1
155805,63.0667,1
155897,97.6667,1
156080,96.0167,1
156132,23.8667,1
156159,574.4667,1
156167,880.0333,1
156180,19.1833,1
156191,39.4333,1
156250,154.8667,1
156253,397.4667,1
156257,795.0833,1
156296,26.5667,1
156360,465.1833,1
156388,322.4000,1
156427,502.0333,1
156444,23.2500,1
156464,181.8833,1
156482,460.3500,1
156504,189.4000,1
156608,422.4833,1
156612,157.7833,1
156661,1.5167,1
156693,299.1167,1
156716,527.7333,1
156748,335.4333,1
156770,64.9333,1
156772,121.0667,1
156774,68.7667,1
156822,216.7500,1
156925,4089.8667,1
156931,262.9833,1
156996,2593.6000,1
157118,190.3333,1
157198,232.9667,1
157232,632.9167,1
157285,111.8667,1
157306,63.8000,1
157313,178.4000,1
157334,589.8333,1
157360,357.7500,1
157419,274.7167,1
157423,341.9500,1
157476,446.6500,1
157600,120.0000,1
157642,286.5500,1
157722,194.0667,1
157777,236.5667,1
157905,413.4333,1
157911,466.4167,1
157913,19.3667,1
157914,15.5667,1
157971,905.1833,1
157974,77.0833,1
158104,176.0667,1
158205,275.2667,1
158260,132.9500,1
158413,19.6000,1
158482,0.4500,1
158706,3.0167,1
